pH,DO,BOD,Conductivity,Nitrate,Fecal_Coliform,Turbidity,Potability
7.5357380390640305,7.2781117287077315,3.23677609474832,406.4685751280357,5.455457278231276,113.0,4.279750229526282,0
7.08348475001857,6.870962138796389,6.53429554792212,300.98005782125523,0.7604664744025973,147.0,1.196686428570067,0
6.2114191629315645,9.204592093297377,4.098784565110012,320.1531891100961,4.804067864982815,26.0,0.6277868579367278,0
6.837060999858427,8.656833781036989,2.891708542271614,235.994974368102,1.8068827686974007,10.0,3.480715184117332,1
6.557528146468695,9.042547211374115,3.230306406043336,343.0381886727283,6.14247408751373,103.0,0.5562102199547927,0
6.24086678334013,8.852039365974326,4.229863719319116,306.80285917029187,3.712177331380466,154.0,2.999605198099736,0
5.620065733989573,7.57660907045166,3.9875863104039855,448.3968370816143,6.568914721690836,9.0,3.656247444612682,0
5.765758787832283,8.146904523256566,3.5307625873624087,262.1140705285904,2.795269548101212,118.0,4.231683389412759,0
6.143932186939078,8.333603204837349,4.452199314438382,302.70914252233075,5.934225053567992,170.0,2.754075266776073,0
6.477336613941031,5.941213004976159,3.757702327526888,191.0166435379713,7.622280208294847,20.0,3.633726932901408,0
8.018056130342856,8.114961232046774,2.072431879000055,256.35480743229795,3.5920154560473434,146.0,4.190502818438569,0
7.415477211392938,7.453738782733658,3.104828910312317,156.4379823707637,1.7541623624631058,69.0,4.693453802103128,0
6.7477626757711,8.106942608386637,3.2574395026636997,273.76321587581555,4.660348107125693,79.0,3.7482514924174417,0
6.8556160691275,8.26747934455413,2.559462995913227,557.6140123050607,4.023020958219197,78.0,3.987788943645875,0
7.200160165001355,7.838993513809419,3.485929624578412,162.74798386339626,7.869489427524609,56.0,4.295189214457888,0
8.310687785816754,7.322831884885238,2.319995288446272,238.26105798120784,7.332921313927827,37.0,3.2719855068553634,1
6.922701063988089,6.746796218409029,2.2989250881694976,547.5540060300773,6.899903708766946,167.0,5.723936544348291,0
5.929115360221401,9.418606333876207,3.6407769569023967,399.47367177722,5.430269562603753,24.0,3.596766623281063,0
7.036393181064602,6.882714293121113,3.858730881567709,413.65081567702856,4.757825185061173,4.0,2.120732049152521,0
7.222678907715736,7.40485187692268,3.230392546346721,311.11133794378617,4.531256681967061,52.0,3.769732914327746,0
7.505963373313841,8.044459869527461,3.7195723688700415,314.6283110929361,3.774687196182021,139.0,3.5914712156561954,0
6.444319704669485,7.477969927483059,3.758280406989376,100.0,8.432615475973794,158.0,0.7581331934561457,0
6.993621886946706,7.088975063496827,1.7902721918874864,218.24883643195443,7.419426665006796,153.0,3.933725001842343,0
8.23800416106405,7.165197012555498,2.9851608741091624,295.9152128987289,2.4964554332835744,108.0,4.638359162851125,0
6.916440625170023,5.789396645563485,2.977994320039548,380.1911368714085,7.383634394639939,94.0,4.205922212958824,0
7.057823172307431,7.000128965494968,3.276649904220875,360.2235115964945,0.1,119.0,2.635135315061351,0
6.676510405847981,7.866606247013805,3.306393806094053,100.0,6.100060321565225,165.0,2.142142661631776,0
6.812473759746943,7.016066555048767,1.5679454250674163,333.78439915091576,5.5117267444310665,21.0,7.063914972706554,1
5.74329483429927,7.447244891999234,3.6609754022202057,170.25695902646396,2.4040330218565904,20.0,1.7838925079677848,0
6.526084860608905,6.4487799702174975,2.529995268595161,383.3029621371554,8.771704882022833,147.0,0.2791762942957332,0
5.748157782910356,3.898914895540482,3.59224475304452,389.2005105850601,5.280636378158438,170.0,4.036233472031054,0
7.06198441481509,9.709855665748464,2.3468540482134173,468.1940123607021,1.2233883308892413,6.0,3.177818837387604,1
7.215301552996085,8.799987372262134,3.944731551747497,256.22287210384945,3.73469273670228,85.0,4.974818658934032,0
7.507021504745679,7.41291527385685,2.9084662179125007,367.5482334826833,3.582763567674973,40.0,3.816769833642664,1
7.3965455103780835,6.627011033110647,2.54066591794853,336.8414181059049,5.364650248355464,199.0,4.21431863925117,0
7.358173540648222,7.787563905167328,6.09635027842893,545.8266618044265,4.68140188467745,87.0,3.004777274257288,0
7.334564604710378,6.6312324554270905,2.667649086927401,306.0656372749583,5.417039543176926,56.0,1.9068427069855816,0
6.832622501004378,6.766517933321721,2.6336290157777222,243.87437415653545,6.973737894778283,61.0,2.7984606341340705,0
7.38420840112474,6.472748112494871,3.5946198289738747,362.3859511719101,2.972358691676275,10.0,2.534315305676901,0
7.57403380463677,7.154853118861973,2.942569286816691,363.5222240192449,0.1,5.0,2.353985412059677,1
6.496589285045769,8.538012527315962,3.899926071533806,443.7714703358634,2.960192165724754,51.0,4.044952260856589,0
6.169164943324822,8.426257491084392,0.961859317919699,216.8830961002406,3.5269515903524096,116.0,2.8248615669979262,0
6.760129442980095,6.675349659709313,1.7046312965105457,383.5774225162826,3.1829683617284656,178.0,5.271216712158413,0
7.4977657152347215,6.039499100581512,2.9912931618412064,413.2485438413738,2.3894705896238,39.0,3.924241845772192,1
6.925091049008663,7.2119372016487215,4.294111433367536,458.137235663507,4.744471723186995,57.0,1.1029709473645677,0
6.632727751824807,8.29075931223253,3.2224759877613134,119.8600805842372,10.024405033807192,134.0,5.218956666627689,0
6.081846888147466,6.558596830997975,3.998510422048735,212.3521280337108,8.57011625962113,45.0,4.207952971086058,0
6.930051736978255,9.2629796525374,0.5,421.0294287493506,3.351872694179818,155.0,3.823659757312197,0
6.859548843600628,7.225356250633703,3.116900811677175,587.5938041948718,6.19660437239343,19.0,4.464340628994856,1
8.670699763824583,6.366578981707377,1.841007874924843,502.0728375582058,3.7119684485158575,174.0,4.593941246081983,0
7.990626457146909,5.24720660526866,4.1533121486785,353.85385465187846,5.897493701565436,24.0,2.958171776787588,0
7.410484638540866,8.068273377152785,2.743475702325181,249.687226860019,3.857927932692768,103.0,0.3829874638151915,0
7.278673391396902,7.299314781624671,4.602125540722349,206.59153237819325,9.111825144470314,7.0,1.648606172300693,0
7.783111646845423,7.429776379425374,3.172837082375072,525.0775780198206,9.27089354545554,112.0,2.8740146650165426,0
8.492619608915806,7.637352479407036,1.6834273562754436,309.01755019936337,3.0610481069077498,29.0,0.2,1
7.434783502936074,7.585513329639599,3.629751090601586,492.948223421689,8.71656810217512,16.0,3.2037402518607325,0
7.155685964189794,6.3318221721498,3.5605091327922898,173.55438383891394,5.075736887244899,14.0,3.2684346169296634,0
7.103376945580182,4.946450403944102,3.353302773220858,427.8047333251748,3.56285007938852,63.0,2.480735325608686,0
5.797485637505515,8.859189494164024,2.750153690412041,443.44192948709474,8.728850609126187,13.0,0.4086584435454963,0
5.797623737283877,7.980608593347347,3.3134214495355545,217.9980029510405,7.951780727618671,32.0,2.411080901873364,0
6.226729687211748,7.897637501776279,1.7078196316475327,246.37179683481287,4.854802848114263,197.0,3.872515327823061,0
6.625839038950486,8.36718741282774,4.769378408853907,137.8083788598217,6.134776946953767,85.0,4.639834345606309,0
8.014121208950378,8.277797630877714,2.198661126854052,279.7651362420356,4.172378132550379,51.0,3.960276967134841,0
7.792132991167431,7.204943810194358,3.692304492821151,334.9790095646165,4.11158126049887,164.0,0.2,0
6.937415472753186,6.287342867376687,3.079018197079102,392.7238960552568,10.64540549792045,186.0,3.608810888553876,0
7.11754823870935,7.879699677417112,4.025933581267379,464.43139407950207,5.701744749120169,96.0,3.994130186631321,0
6.9902025817224684,6.9612391626539045,2.0702373862373653,276.3963679252117,1.231192565268965,129.0,5.22073822900362,0
7.699511344570182,7.472615679596256,4.913904249703218,313.9468629406938,1.1810200033061848,12.0,3.7042203269884544,0
6.703593521127977,5.62699416906938,4.436986248045809,373.2705772260721,0.1,152.0,0.6255628841778709,0
7.369738132865554,7.533443467973151,4.28774163215925,384.0414139638624,4.870650364658744,45.0,2.7644959973146235,0
8.505619597180027,6.560032170849934,3.548669774339212,336.5283479370443,1.4250543833038751,24.0,4.773714849674528,0
6.19221543623205,8.828166053957332,4.040873391597572,280.38035334505764,9.291873190995185,55.0,3.2930483634729115,0
8.47888706663713,7.502231622162402,3.423647098098001,459.4428405185967,8.518163539469338,160.0,2.75816480123081,0
6.852916885472633,7.894881490002578,4.390278591386786,321.6288873955184,3.445504130516298,40.0,1.7482055248621886,0
7.343472658241388,6.442485329706568,3.024032807764836,355.74665392102577,3.3360676758619734,171.0,1.6485121536436154,0
6.622327537842298,7.468481486671896,2.4031565602316847,387.2210992619406,4.733503577465261,95.0,3.2546776746821338,0
6.227002944197396,6.348773342492856,5.281066547524421,441.189541181178,5.813552615131632,172.0,1.7491519723998297,0
7.605251739930512,9.090795742171252,1.732475510702273,295.1607153732249,0.5398445902843045,94.0,3.27093865410762,0
9.0,6.457728411952751,2.9958229817121578,246.7997029853238,6.698362840849724,144.0,0.7904903119356796,0
7.079465844343381,6.26043771391976,1.1277950098440672,433.4894950967171,1.895584509663867,38.0,2.793736883353835,1
7.127570005443303,8.135100011597926,2.438250559444572,479.9149905202653,4.248718347689716,72.0,4.578753548153283,0
6.989202220209653,8.231000626785482,3.605238078862092,416.8435546985364,1.0641153639016347,132.0,4.077719608020969,0
6.816361075711722,9.918777779313464,3.865186984117104,417.4053233502132,4.167654471947074,54.0,3.007293382400387,0
8.801948644275447,6.581980938361035,2.7968053714619434,435.5194438552408,3.4252204376588025,81.0,3.220957820952668,0
7.414127216375299,5.730949696260601,5.013815906549844,242.9042038741211,4.451098878300497,139.0,1.5968174034093106,0
7.966692984474514,8.681890042558894,2.203400276609172,436.4583329905145,5.636978422003697,60.0,1.8435689857907012,0
6.06267652214595,9.089523036103865,2.936337609689873,476.5019797564769,3.170536349818104,55.0,4.318158567874207,0
5.424861486067133,8.76925567189862,1.9907418835220467,151.5157399687157,3.260720369827932,23.0,3.8765288374130433,0
6.634158675930568,8.107947567005754,4.688169034479558,346.1577434615515,5.214599546122834,20.0,3.560003308054908,0
7.488468596227058,9.598221474546747,3.9692874671809815,251.991448176212,6.701725120420712,196.0,4.70490882979975,0
6.571746629945872,6.9447269119868285,2.903900402101089,193.63976938222345,5.349951950046821,179.0,1.0819477938434905,0
5.695621405027888,7.508857703668895,3.277834176261023,384.180763442654,8.718613235702724,118.0,6.226536559278746,0
7.543678199147741,8.457932055215684,2.016880242972753,341.0074913931532,7.704130149286758,146.0,0.2009734896832635,0
7.377132445109123,6.981930980524943,1.4214740809352857,598.7118248915021,1.7793696694283323,11.0,4.189109533991367,1
5.5771299327947865,8.373989751006883,2.274337360037426,484.4155287597253,2.90043032102673,83.0,2.111904491576277,0
5.382561088030442,6.848557450136319,4.809699420172825,397.0553750585219,7.61876594707161,61.0,3.879479563372366,0
7.096236505369519,7.294715980503748,4.385997072649941,332.2060234487116,10.022058282311711,183.0,4.5670668626469,0
6.2883884562995815,7.809894779380635,5.123895681186712,333.0098696846794,5.785121850429018,25.0,3.441218825833659,0
7.668553689652113,9.189188933651678,1.3274188225509536,258.5409844368536,6.322643034183427,101.0,1.6134548399037612,0
5.999673812824226,9.86741436402712,1.3368880008357042,249.87484258943147,7.625844279905529,106.0,3.5763561544070344,0
8.596533991827172,7.956249488528533,1.9936108349752983,483.45788753679176,0.3024308460368639,63.0,0.2,0
7.520908993458925,6.275000111339949,2.580035903578453,294.91946477325087,13.22838981311006,57.0,4.165558899552458,0
6.099608762161298,7.593158337699743,2.183817161097816,401.3405432643253,3.562000868105356,78.0,3.116183722194208,0
6.278358756513992,7.37259312761004,1.897660249772361,346.53181718025667,3.1954654556904223,31.0,4.192873751050917,0
5.735047438374293,7.12436633928266,4.288039898933967,468.1155734236455,0.1,68.0,0.2,0
5.96935390602917,7.475870889545026,4.121174085204926,378.77562004903865,10.661498185013745,79.0,3.1510395239910145,0
8.832754058072593,8.371524386087934,1.8331979954205744,341.5376536727097,4.455728416645702,82.0,1.6242038315361744,0
7.415921711623002,7.680871111482433,5.041165823299799,385.90347466161074,6.681362758849422,30.0,4.16611517363653,0
8.324325690470637,7.510545711741026,3.5794184948977303,100.0,5.846653264911929,179.0,0.5958465328870854,0
7.3558190462652755,8.06285448045713,4.611547597957472,268.9146163809569,6.700450796186183,28.0,0.2,0
6.766550984867565,8.18174340881514,3.7959280575173735,617.7795602242959,0.4269227894084686,55.0,3.785321486806958,0
6.627751634575957,7.747480547640104,2.5208920248648456,210.75957726798185,8.319875927411854,7.0,2.3444002699595776,1
7.359374977028027,7.559905256796438,2.9562632156903548,306.5117079574304,6.242800699374174,170.0,3.4846431319768394,0
7.960971137731156,7.531491562261996,5.759962949263768,580.9806034495839,11.063580798742263,4.0,5.047587482268336,0
8.049586990859158,7.911357631151439,1.6945949427436564,552.8543203503008,3.8870578716039774,95.0,4.400961483027933,0
8.75697851372224,6.508908864668387,2.684430103181155,433.2779888392445,6.130084546029158,195.0,3.620747607725873,0
7.71215872889983,7.9391501337004176,2.344142044516229,556.6357145758611,7.063307491390118,114.0,4.98296051628277,0
6.512173676544494,7.185309171211908,2.8505418243762914,398.3261827123786,3.842853892884776,70.0,2.6624515965576165,0
7.237260436112609,8.572929614507347,5.315123995945539,228.8956217075132,5.64510743641169,68.0,4.452030412084715,0
7.289202820164881,6.323355056099947,3.023149056448732,376.0149533125392,2.533992439655276,140.0,0.8916238753838401,0
5.967550862443025,8.188259710772414,1.008113324993781,411.1393833986634,4.84021232001894,144.0,5.238976768251007,0
5.972332587440024,6.922771274289429,3.4818463628630463,508.85126456147214,6.76134319121295,74.0,5.440679136585582,0
6.881917930961065,8.755349780288475,1.115429945558435,599.4988038160166,0.1,141.0,2.313668727927813,0
7.720426461865273,8.574529790229931,0.5,272.8961397432515,4.519692758923851,77.0,4.684272142574042,0
6.560354291273136,7.162184905808597,1.725311619188059,496.3317299545727,5.334542672761644,136.0,2.527184729391461,0
5.0,5.657063093752324,2.847614624154024,304.9645796343895,5.780445730335326,64.0,1.6933146530492844,0
7.083360883161501,7.118510585175907,1.5770221067820658,270.74631583909,6.52898932313037,26.0,3.391475775024106,1
6.117433307422654,9.000843030280379,2.2917336404332382,190.13064958838652,2.6466742437762605,125.0,3.2593184414018777,0
6.028649109769814,7.490817646614861,1.422960564452269,282.6371914971264,6.634787564536982,163.0,1.877155169859184,0
7.316642826749927,8.52003650690209,0.993114569025177,331.288868302051,3.118227611415292,177.0,6.778999186865426,0
8.856032577613808,7.007081725050748,1.9721976514566928,208.1727230753613,0.8485135882261945,64.0,5.330695419659943,0
7.414395821113161,7.737731727905986,4.188359456519429,369.51387482987207,4.4419230103813545,198.0,2.8797301246901204,0
6.702513694177068,7.971391262764991,3.809097970109719,352.2533268065536,4.059894106144779,165.0,1.7904469849313764,0
6.048266672727711,6.650895149009776,2.5837632144904674,344.65461629062537,5.116215827575121,185.0,4.592279679384643,0
7.760246073578861,10.435406206388468,1.5293583333421177,539.2219790707061,6.558508442580278,177.0,4.709443131923642,0
6.984289760858655,6.069168798375328,0.7045783759826048,325.01327484646964,0.1,113.0,4.059609912979837,0
6.367620435643751,7.179614940563206,2.494643718238699,446.1926191671645,4.130003346959122,97.0,4.67414799865883,0
8.176936261994888,7.328326346075217,1.6684687585163631,261.3036128923156,4.550113931311187,17.0,1.817643802244126,1
6.8501367852749,7.899044140646526,4.012260349466544,232.1489111839741,3.368180699085219,4.0,5.66917288840517,0
6.225324436109092,8.778575167939374,0.9285432456505328,438.2680277963086,3.4994927078782885,195.0,2.5861524086116847,0
7.4992958536417245,7.975588435928582,3.6193956275117634,354.7837048989903,9.307220182804643,99.0,0.3401421326063811,0
6.815252375833057,8.947796418457866,2.564573247151672,100.0,5.185312614129637,77.0,3.498088681423633,0
7.117370949146658,8.581514086299741,2.174658846209483,252.489858289368,5.4725524919984,73.0,3.204334743564995,0
5.524965133215403,8.481149715570353,3.9170251393626767,300.14594203535006,2.032986685141962,124.0,3.2333555352003702,0
6.0855960698156135,7.710367113540887,3.37712090616142,220.26687826110648,2.419523662215794,53.0,5.3507929714046085,0
7.00513781584875,11.029055187570483,5.437390455687877,420.8434649737935,4.2376225304296895,139.0,4.898255234100449,0
8.111219490370209,7.563702359765771,2.3757491838551026,391.9556650003553,3.1800963013321697,167.0,2.71226031841988,0
6.680097409065303,7.835317256397308,2.8233940225818763,287.60697950933513,6.860259768498363,44.0,2.180922929854457,1
6.5592145571694,7.348048876528014,2.2515407581003286,421.1805189197636,10.486728897311536,199.0,2.2309041653981354,0
5.749572554742997,8.677000636790337,3.6617238458106542,368.3831768669693,2.9059054860771094,72.0,2.45877422679954,0
7.723147872868957,6.877729777106004,4.555113433888501,161.62679783373483,5.329529279401432,128.0,1.91046704711564,0
8.668837639629691,7.742070670287967,3.775254412114478,515.4693491602019,2.2185710433933705,134.0,1.6723464619194213,0
6.548180796663246,6.519211991586441,3.201229841831473,366.7790325591264,5.988876593524221,23.0,1.8725058685424616,1
7.375019404860019,7.130681229841811,4.555508051697602,550.7587643413943,5.131442578495283,137.0,0.6434216927479124,0
5.671133267546262,8.891457966955942,2.822954174279818,188.5246498006224,6.083005838531305,48.0,4.408929240316569,0
8.713816286889491,7.224878571744953,4.106977404279731,320.78227164405195,7.395704380245299,88.0,2.6451238739942253,0
5.0,7.448457791392348,1.259980372598961,327.2600508329445,2.121178063364478,134.0,3.729884971869904,0
7.154077534985044,6.51905327298663,4.021610546607764,594.3898828006496,2.6342428642160303,66.0,4.566437696924922,0
6.571737451236862,5.5367108521610255,3.702625839428241,244.50161610877447,3.3801742558419745,143.0,1.155539865343716,0
7.152399743823253,7.418932894564583,2.118029878491281,427.2480801430532,0.5202412069052054,111.0,3.5098279646278217,0
7.335625955125622,6.589513296468478,3.1290300005169587,340.50533331385896,4.290438453782791,86.0,4.799246176087727,0
6.284314158224397,7.269338333360292,3.60961474926552,354.1689480246829,11.3854033055048,193.0,2.360742138651472,0
6.561384964059938,9.502427467644797,4.42695573774416,252.07723136645563,7.909303334010473,46.0,3.901091167932224,0
5.732877741211421,7.739857745849297,4.307126696317319,145.1328806515337,7.700616960351483,106.0,0.7750965143273327,0
6.239949202027098,5.976402189331833,2.2732132397872413,308.8128717554389,5.20962915078945,171.0,2.5022699212638377,0
6.992124153079693,6.721691446993496,3.7058841534180704,216.338674711878,6.459497050196089,115.0,4.447349803541077,0
6.056768167072158,7.516124787900472,4.419480587265029,661.692464885027,4.605217753510023,89.0,0.2,0
8.18556861474923,7.448045229099222,3.7451200747367897,532.3253819542343,3.870233375547469,98.0,3.457813563126777,0
6.933855451325841,7.64542721740576,2.9519553509746808,351.3598854041281,1.7765048310235758,104.0,4.562565297813944,0
8.33876167223883,6.727807612195621,0.5,313.6670545849354,9.537367177541643,165.0,2.519578574240861,0
7.221901550366553,5.874507729800167,3.634361778401471,355.91569102605905,7.989743885823866,51.0,3.409225098416762,0
6.227074621303666,7.273472527617162,4.033092125449755,276.4570406390712,4.845319045032053,27.0,4.605526426607808,0
6.85929135005413,7.782034219209343,1.753518679004796,282.2154206951706,3.411187853593122,131.0,3.733042718621218,0
7.221352639464015,8.04968318629026,2.2066354653708333,614.3971778309309,5.688762190927105,123.0,2.48623138800082,0
6.818816886478778,7.219497946588382,3.5161715691784456,390.21513596883966,3.867185140826184,42.0,0.4708418062924808,0
7.446669138569364,8.702249003361171,2.5281163090045853,302.19936527734967,4.029412815316396,124.0,4.675214466530022,0
8.381571080986724,6.613959753021623,2.5504526168087343,367.6096966646271,9.14725589002146,38.0,1.9979341382272329,1
8.479489713109105,7.45939376832147,3.5933970381363856,385.03590349494885,4.452649991377192,61.0,5.505032982480337,0
6.810545114607993,6.992991340729944,0.5,291.53348699981336,5.005738808062982,46.0,0.6074516745656773,1
5.800787231633279,7.347145008185774,3.110857750798764,367.2484925385028,2.9069265678613863,66.0,1.2683640746401403,0
7.796465211201624,7.19049011407277,4.451243014001715,409.09801816935465,7.407503461080108,102.0,5.715067655496676,0
6.711227067344736,7.568371565967658,2.387179274165219,444.0477676103453,5.304667956830733,133.0,3.5725899701818293,0
7.797487018772646,7.469213497586585,2.94146848259926,385.9424503299393,4.238297111777373,27.0,2.8504119784713517,1
7.714077870639447,8.226794046401803,2.913026736487158,255.90661591325136,2.847093224085013,132.0,3.9833009647372535,0
6.674370949658576,6.56689392281289,4.205916352881459,284.3337871680833,4.357826688103948,78.0,3.2151263294290437,0
7.490219124050055,9.8378277453883,3.62642476213292,357.9529684813082,8.646411626239363,78.0,1.584770731778395,0
8.072360356818516,8.187426755126504,3.815257647614288,254.1832643840441,6.584782281993313,43.0,4.463249338893461,0
7.714363096087015,8.18233878205966,4.027751775778544,291.05307024594646,4.1953101939806405,147.0,2.129242984172988,0
6.894821923462666,6.7274578881577645,3.3711340621520334,721.6034616526464,6.266742496275063,93.0,2.956460390759119,0
6.955532263271636,9.266511800327631,4.346643999952042,349.46218443478506,6.049926606877067,43.0,1.4941169734477533,0
6.7119685849944135,9.80594658596774,4.73382034471177,435.7780026176087,4.485851977178976,1.0,4.014372265851923,0
5.9473473468579945,7.047309851490467,1.7384051783720655,443.23062257122297,5.837713262826054,58.0,2.653933658787345,0
7.1884916464868525,6.831856951672233,2.776276301014135,359.36932566751875,9.653441244194056,77.0,2.285412905796684,0
6.917422597654003,7.617124216149851,3.2630450251603063,224.93902314818664,7.655709840949935,10.0,1.0668871565704827,1
7.556691071275028,6.080122835729071,5.558575752172441,295.5962414874988,7.094004762531596,187.0,0.9750283244674338,0
7.143915320922782,8.464155884171978,0.5,349.58273483576767,8.627838616666981,6.0,1.646750457742859,1
7.472523864553848,5.233947905850718,4.578986208019467,483.4472816039789,6.1917990068644935,194.0,5.181685435062506,0
7.058144419463473,7.317839416142076,1.4019030187221886,367.3553160547452,3.7852439278895016,148.0,0.8131333977460082,0
6.984464315289814,7.647298000389084,4.123656161539946,187.87106498582028,4.70263844253013,96.0,4.372734506257121,0
6.241321596620639,8.162841093021633,2.6003522691132974,418.0426199483872,5.775724702211425,14.0,3.318197605939673,0
7.71170463649875,7.676150451887692,3.2424894073935757,150.79182207131643,7.491650870990402,70.0,1.933884030167875,0
7.107437197798235,8.281497239460633,2.7104221155063257,340.28145087173993,6.002208086484162,113.0,2.7237517232925303,0
7.208257471016976,8.398511704551565,3.033984316413317,430.5191182506709,3.037339216016723,139.0,4.01013211063787,0
7.412038149044839,6.474131894030524,3.012025382088683,674.1039763459514,0.1,170.0,2.100368642761781,0
7.67968167761682,6.581787833490209,2.790879558639689,257.8991555991428,6.033891513903533,184.0,5.589684557818032,0
7.84052351680609,7.155901971737667,4.164555164287999,252.51423743719536,5.511341151238898,116.0,4.952438457195584,0
6.638327733733536,7.093025633626629,4.476774965013614,428.3609525971884,1.03364617566878,55.0,2.750774159550951,0
6.79811719829897,7.703359459998768,2.101425994771708,180.17192829602328,10.562071401315803,181.0,2.801773664797708,0
7.135488659228862,6.899614307128895,3.3795285363116565,417.9412868924207,2.8015605166889026,11.0,2.3458796743571706,1
7.166706246358042,8.037768190368483,2.883184837328721,200.75922629733896,1.1227125121996613,181.0,2.150001591886556,0
5.747481574715523,8.914110390606782,2.470346996046445,637.6428701841423,2.500586659431318,173.0,3.7906793873367817,0
7.239002326692549,8.58953658307664,2.580690059237152,383.1183019304648,6.453731578382685,189.0,0.8926549536867863,0
6.872049176029258,8.662259597505667,1.9674738383198005,323.65681010634324,9.75859179523739,111.0,3.7347611471068394,0
7.288131347156614,8.233950478364239,4.579319342220577,430.2853690964639,6.049189046229098,194.0,3.696254301591228,0
8.08852687667092,6.943221227156633,3.6559076708263674,407.62751142868433,0.1816373573956262,2.0,4.630153446805792,0
7.426687395764359,8.010535378451236,5.362141547232348,255.9814245984951,1.5996210828486244,154.0,0.2,0
7.4277032688979485,7.764290210153251,1.2057628952362134,420.44509088814,5.216152550559968,70.0,1.9195800238186536,0
7.340391946592184,6.20687774959503,2.945147094425007,330.08459222324905,5.348698151877703,102.0,3.199778658742511,0
7.771103293435928,8.329323772582862,2.686789530993224,287.46932454429003,1.4664909347710893,148.0,3.145926997689388,0
7.61970724274347,9.52259023056948,2.960550617817079,166.28868409848243,6.748484208368417,24.0,5.550432963446989,1
8.483274053067351,7.83935581275622,2.6595765348873925,568.803075444376,2.697360496309541,50.0,0.4544702800147266,0
6.97037056236127,7.824036442706533,2.9159642678303466,414.3785272545595,3.4970261908087488,150.0,4.884664460694574,0
7.561195825539771,7.906094018848667,1.999009143940103,323.10004046108844,8.0331500469585,130.0,3.443717903112694,0
7.034881957097963,7.467952505836286,0.6896853448950178,243.6844918400133,10.10632380230492,70.0,3.832118712364173,0
5.661684878950741,7.668230541183695,3.735460886115821,100.23903336287464,5.358176751182598,83.0,2.1784247116505,0
6.458462399755233,7.841660231952626,2.194782185205056,234.8179637340446,0.6568796957649337,72.0,2.940169871449348,0
6.15151594688272,6.905496304050993,4.205794979379885,250.2414309049261,3.823880393908632,18.0,2.9566555685269877,0
6.440403823865886,6.724393638562397,4.464571669297289,530.3273216959142,2.4109785859910247,122.0,3.0309548105362585,0
6.951139462918099,6.592673440627735,2.322836465027249,300.900191694327,6.93949389678798,21.0,1.050482171504451,1
6.081389368997906,8.679988529689787,0.7602622166838295,352.004886168557,4.460604942484114,175.0,2.063857424416581,0
5.963106668600084,6.862191307140064,0.5587729585387646,388.64245755862567,6.323313453101063,99.0,2.377788559243692,0
5.277325664103005,7.048697135656336,1.895413454712506,313.18727784036435,1.4188436531938189,66.0,2.08823080381822,0
7.517756751762192,6.609251136447736,4.188680192931347,500.6813030889321,1.2074372120248849,140.0,3.1890985767607463,0
5.401439452374314,7.587473753680739,3.223282118964656,647.2314960468095,9.005155600382409,84.0,3.3460592346865403,0
8.15325489652632,7.302379532204035,0.5,255.46900908554727,6.287265210832796,138.0,5.951049166637241,0
7.521858302730735,7.501976844755811,4.74648160527143,240.98427949726675,4.843108587286981,4.0,2.473909307148201,0
6.929309632635732,6.792447714705894,2.5350136040763718,495.3518595791616,0.1844886726754024,7.0,4.0387495714568775,1
5.102672511312886,5.435134722316358,2.3035739965767226,219.55189844780983,5.292824423383244,89.0,4.631115830455048,0
6.5186347102164826,6.263864203969538,3.988107821474774,234.83211982004792,3.739282775405069,52.0,0.6379059399868603,0
6.852813330917857,6.285193864111356,2.14981427816509,248.08628457078905,7.973141140782356,24.0,3.0105476967743243,1
6.176150521166524,6.715679029699745,2.8474046444470424,269.93321157360225,3.910209382589848,73.0,0.6709427988828565,0
7.57826151598841,8.094854373397245,2.70027286555154,574.6057549179005,4.532496529978999,21.0,3.088761291891344,1
6.245953595366499,7.660268857417576,2.040308534267362,272.81018825449195,3.586660929226098,105.0,3.50773170315641,0
8.644965703952257,6.685601812553676,0.5,298.18985899626466,5.22091667882072,168.0,1.1314966959899886,0
6.776191865203333,9.624556229829016,3.895027821718293,448.74104878596296,2.600606186839074,99.0,0.2,0
8.302892436457034,7.442958833147058,1.1800049444568943,340.1428345312562,3.2864899506884173,107.0,4.30226890957983,0
7.85838243821281,8.44814295047205,4.774216654288251,287.6209733391753,0.1,26.0,3.131942337926913,0
7.199506946968604,8.75761905635936,1.2763770515530073,233.83402453403647,3.930750397931771,165.0,4.488532096870182,0
6.995551765081544,8.438957178234851,4.107640124682876,416.0815187150045,4.724630459561626,175.0,1.1960276022957843,0
6.800742524277568,6.492805012473021,3.668061571960103,205.92275212146856,0.624270776462053,182.0,4.759295284513071,0
6.528710293775099,8.479259744286963,1.8675534822839088,273.824542147491,5.8564608295974985,60.0,2.1584390304546206,0
7.544184166734103,7.579579546556561,4.455580714259245,452.7196748367856,3.824156278417199,91.0,2.979444920695808,0
6.798768891164404,8.547276408559462,1.2988322913271129,260.03996588649034,5.76536926437035,177.0,2.1448313756727924,0
8.033019071212703,7.462436490633808,4.0348686911012255,355.3047409856543,11.157186476363616,111.0,0.2001484757544069,0
7.4551864633482205,6.74404929330808,3.196137295940973,485.4254933037424,8.419569813085108,46.0,5.667116815127462,1
8.02276149008584,8.56014381867127,3.65844057167388,430.5511599292825,1.3465900840322442,93.0,0.2,0
